Time_Epoch,transmitted_latitude (deg),transmitted_longitude (deg),transmitted_heading (deg),transmitted_speed (km/hr),transmitted_altitude (m),latitude_self (deg),longitude_self (deg),Self_speed (km/hr),Self_heading (degrees),Self_Altitude (m),distance (m),latency (ms),throughput (bits/sec),data_size (kb),Packet_Error_Rate,Transmission_Time (ms),Transmission_Frequency (Hz),Configuration,Channel,Bandwidth,Modulation,Tx/Rx Configuration,Device Details,Tx Power (dB),Receiver Gain (dB),Path_Loss (dB),ERP (dBm),Rx_Power (dBm),Noise_Power (dBm),SNR (dB),scenario,RSSI_antenna1 (dBm),RSSI_antenna2 (dBm)
18-05-2024 05:13,17.5503829,78.2076361,297.6684211,57.19279428,527.273,17.5445076,78.2198049,66.49037101,284.1910721,553.9811507,690.6134283,0.5914915,2393.94818,177,0.014915207,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,171.0874661,-145.0874661,-316.1749321,-347.2897843,31.11485218,S4,-76.51265672,-106.4494392
18-05-2024 05:13,17.5504333,78.2075304,90,40.16656619,527.406,17.5445076,78.2198049,61.92138137,100.0476626,548.6513781,739.8564883,0.5934555,2197.300387,163,0.020525148,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,171.1623985,-145.1623985,-316.324797,-347.2897843,30.96498725,S4,-77.21549561,-105.0952428
18-05-2024 05:13,17.5504856,78.207426,296.6089392,74.75071909,519.183,17.5445463,78.2196855,67.06506301,277.6660839,539.9340557,626.0546232,0.6215485,2278.181027,177,0.050615755,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,171.1579631,-145.1579631,-316.3159262,-347.2897843,30.97385808,S4,-78.21153322,-105.4153884
18-05-2024 05:13,17.5505228,78.207315,288.5278107,71.46726352,517.621,17.5445787,78.219566,68.30832024,305.5023809,542.9639252,715.0125957,0.5871875,2397.871208,176,0.022905666,1,20,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,171.1545907,-145.1545907,-316.3091815,-347.2897843,30.9806028,S4,-76.16008446,-104.6187237
18-05-2024 05:13,17.5505228,78.207315,288.5278107,69.42165261,517.621,17.5445787,78.219566,69.03512476,303.1586853,545.1411674,716.8779125,0.6954265,2024.656811,176,0.022617578,1,20,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,171.1545907,-145.1545907,-316.3091815,-347.2897843,30.9806028,S4,-76.17230761,-105.5414325
18-05-2024 05:13,17.5505647,78.2072047,290.800436,60.86157596,518.035,17.5446141,78.2194486,68.79311818,279.8899578,543.4514835,999.0381847,0.6299315,2247.863458,177,0.01384523,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,171.1525173,-145.1525173,-316.3050346,-347.2897843,30.98474964,S4,-76.55004461,-106.4151441
18-05-2024 05:13,17.5505979,78.20709,286.1431259,77.6892151,518.558,17.5446468,78.2193323,66.92802117,270.9606249,491.0163014,835.4791281,0.6132985,2282.73834,175,0.007046172,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,171.1517619,-145.1517619,-316.3035238,-347.2897843,30.98626045,S4,-76.20628326,-104.5774565
18-05-2024 05:13,17.5505979,78.20709,90,76.20478387,518.558,17.5446468,78.2193323,64.96045541,72.70141733,542.185722,840.5481925,0.5567785,2327.676087,162,0.009003423,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,171.1517619,-145.1517619,-316.3035238,-347.2897843,30.98626045,S4,-79.28282782,-103.5469548
18-05-2024 05:13,17.5506616,78.2068545,283.9691525,50.64920636,527.882,17.5446796,78.2192173,62.91528463,273.5304609,551.0849945,944.8353398,0.5855655,2418.175251,177,0.006543706,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,171.2286751,-145.2286751,-316.4573502,-347.2897843,30.83243412,S4,-78.15554162,-105.8234904
18-05-2024 05:13,17.5506616,78.2068545,90,50.35033344,527.882,17.5447123,78.2191043,63.34370584,103.10948,500.6016741,944.0735614,0.5954465,2203.38855,164,0.016884349,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,171.1554566,-145.1554566,-316.3109131,-347.2897843,30.97887116,S4,-77.98162042,-103.9147636
18-05-2024 05:13,17.5507221,78.2066086,90,56.94702553,527.955,17.5447123,78.2191043,63.23573462,73.08620099,555.9363247,866.6821389,0.5701315,2301.22349,164,0.024430277,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,171.310931,-145.310931,-316.6218619,-347.2897843,30.66792234,S4,-78.94957918,-104.759354
18-05-2024 05:13,17.5507599,78.2064826,286.6992443,75.60240107,519.693,17.5447466,78.2189942,65.48950385,266.8869086,549.1684407,884.4363285,0.6216985,2277.63136,177,0.00679297,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,171.3207727,-145.3207727,-316.6415454,-347.2897843,30.64823892,S4,-77.02201324,-105.0169693
18-05-2024 05:13,17.550844,78.2060969,281.5044414,47.44447278,520.325,17.5447757,78.2188803,67.63779662,262.403172,495.3929847,575.7877079,0.5875725,2396.300031,176,0.035379271,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,171.4860671,-145.4860671,-316.9721342,-347.2897843,30.31765007,S4,-77.94976689,-103.7084634
18-05-2024 05:13,17.5509091,78.2058357,283.5304931,45.97696556,528.067,17.5447757,78.2188803,66.84960672,295.4070255,553.7005596,691.4938247,0.5626685,2516.579478,177,0.034656851,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,171.6455518,-145.6455518,-317.2911037,-347.2897843,29.99868061,S4,-78.59308043,-103.5166054
18-05-2024 05:13,17.5510066,78.2054444,285.0622044,44.17048982,518.88,17.5448108,78.21877,64.16384649,302.54336,541.3325245,519.8777913,0.6081615,2288.865704,174,0.005703466,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,171.8120115,-145.8120115,-317.624023,-347.2897843,29.66576129,S4,-78.77641201,-106.7609127
18-05-2024 05:13,17.5511027,78.2050446,284.8170917,54.86031631,526.316,17.5448405,78.2186572,69.47974236,299.1277512,498.848793,625.7275854,0.5663385,2514.397308,178,0.009838265,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,171.9796513,-145.9796513,-317.9593026,-347.2897843,29.33048164,S4,-75.95809376,-105.9823347
18-05-2024 05:13,17.5511379,78.2049087,284.521286,44.01920445,525.944,17.5448405,78.2186572,60.11058265,298.9423034,505.1534795,718.65984,0.5989895,2363.981339,177,0.013629911,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,172.0589305,-146.0589305,-318.117861,-347.2897843,29.17192331,S4,-76.83943529,-105.6871387
18-05-2024 05:13,17.5512777,78.2043364,281.9661031,70.56090186,516.566,17.5448725,78.2185478,66.05628465,271.5584475,545.0390695,916.6863929,0.5962425,2388.289999,178,0.044606844,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,172.3208686,-146.3208686,-318.6417373,-347.2897843,28.64804703,S4,-76.12905066,-105.7008126
18-05-2024 05:13,17.5513157,78.2041861,284.1886255,69.77619168,517.076,17.5449034,78.2184394,65.63426793,294.621644,537.3028189,929.3593955,0.5689085,2474.914683,176,0.037140481,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,172.343559,-146.343559,-318.687118,-347.2897843,28.60266626,S4,-75.71033486,-104.2557602
18-05-2024 05:13,17.5513157,78.2041861,90,54.90159889,517.076,17.5449034,78.2184394,63.40552266,107.6972879,488.8255681,914.4119951,0.6078455,2145.281984,163,0.049000876,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,172.343559,-146.343559,-318.687118,-347.2897843,28.60266626,S4,-77.15864133,-105.2761336
18-05-2024 05:13,17.5513566,78.2040374,285.3789379,65.32272152,523.449,17.5449348,78.2183317,67.49100774,304.1247523,550.7062422,682.8675559,0.5719965,2475.539623,177,0.027958858,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,172.3663297,-146.3663297,-318.7326595,-347.2897843,28.55712479,S4,-75.7537849,-105.2276153
18-05-2024 05:13,17.5513945,78.2038839,90,51.61173966,522.975,17.5449661,78.2182248,60.89964108,74.94118742,543.4789048,655.436501,0.5996305,2188.014119,164,0.037541639,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,172.3911249,-146.3911249,-318.7822499,-347.2897843,28.50753439,S4,-76.64007738,-103.4844485
18-05-2024 05:13,17.5514333,78.2037272,283.9071216,70.75061312,522.556,17.5449661,78.2182248,65.03916835,265.7685322,496.3430958,574.9452478,0.6201485,2283.324075,177,0.030341331,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,172.4779987,-146.4779987,-318.9559975,-347.2897843,28.3337868,S4,-77.15631441,-103.5989021
18-05-2024 05:13,17.5514753,78.2035695,284.913325,40.83183027,514.111,17.5449993,78.218118,64.41354319,295.6254108,537.5514024,684.7385111,0.5677465,2494.070857,177,0.035980368,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,172.5051328,-146.5051328,-319.0102655,-347.2897843,28.27951874,S4,-78.54752812,-105.6667476
18-05-2024 05:13,17.5515093,78.2034131,282.2647738,51.41299294,512.615,17.5450276,78.2180049,68.54870543,297.1043483,488.1327257,573.0805547,0.5771135,2453.590152,177,0.016810947,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,172.5277308,-146.5277308,-319.0554616,-347.2897843,28.23432271,S4,-74.8946798,-106.8003294
18-05-2024 05:13,17.5515846,78.2031076,281.7608456,58.86103258,513.487,17.5450276,78.2180049,60.02733206,300.9819969,535.426248,515.4540347,0.6247005,2266.686196,177,1.81E-05,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,172.6937466,-146.6937466,-319.3874931,-347.2897843,27.90229117,S4,-78.0866132,-105.5601133
18-05-2024 05:13,17.5517035,78.2026651,90,79.49973394,521.067,17.5450626,78.2178945,65.36533758,79.74902004,495.0945692,671.8046597,0.6366755,2060.704393,164,0.019480816,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,172.871258,-146.871258,-319.742516,-347.2897843,27.54726826,S4,-78.50576884,-104.6509848
18-05-2024 05:13,17.5518119,78.2022353,282.1248739,49.96702835,511.892,17.5450904,78.2177819,67.24176109,269.444813,490.9191579,806.1519187,0.6292945,2262.851495,178,0.052439091,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.0376802,-147.0376802,-320.0753604,-347.2897843,27.21442387,S4,-77.89786775,-105.2258912
18-05-2024 05:13,17.551921,78.2018077,284.8319671,72.24150263,513.723,17.5450904,78.2177819,64.2393248,303.4278808,489.2636566,756.0142248,0.6186965,2288.682739,177,0.062230799,1,20,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.2573224,-147.2573224,-320.5146448,-347.2897843,26.77513946,S4,-78.08917779,-104.7785246
18-05-2024 05:13,17.551921,78.2018077,284.8319671,54.85843228,513.723,17.5451245,78.2176718,60.87137056,297.2063309,488.1813733,923.8943328,0.6991345,2025.361358,177,0.003778009,1,20,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.2000045,-147.2000045,-320.4000091,-347.2897843,26.8897752,S4,-77.39048691,-105.5497929
18-05-2024 05:13,17.551921,78.2018077,90,49.68408131,513.723,17.5451556,78.2175616,60.59982393,72.48505179,541.9627341,877.7451501,0.5792005,2251.379272,163,0.022392578,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.1429074,-147.1429074,-320.2858149,-347.2897843,27.0039694,S4,-77.76308744,-105.6303878
18-05-2024 05:13,17.5519934,78.2015253,284.3528976,55.41743346,520.994,17.5451556,78.2175616,67.77660025,296.1729323,547.6393809,922.3802832,0.5619515,2534.026513,178,0.034374927,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.2869611,-147.2869611,-320.5739221,-347.2897843,26.71586214,S4,-77.01255989,-104.9674688
18-05-2024 05:13,17.5521371,78.2009639,90,73.55604512,511.886,17.5451857,78.2174536,67.10923887,71.22062451,538.4509057,789.4706002,0.5901635,2223.112748,164,0.043730636,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.5129428,-147.5129428,-321.0258857,-347.2897843,26.26389858,S4,-76.14728955,-106.0500129
18-05-2024 05:13,17.5521702,78.2008201,282.9626031,47.82921394,512.298,17.545215,78.2173464,65.46027252,297.2166856,487.003536,590.5972924,0.6178985,2304.585624,178,0.039602142,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.5298538,-147.5298538,-321.0597076,-347.2897843,26.23007665,S4,-75.73136231,-105.4905582
18-05-2024 05:13,17.5522059,78.2006759,90,75.16124767,512.838,17.545215,78.2173464,60.87654314,102.8292516,541.3308771,986.6876473,0.6283945,2087.860413,164,0.018115904,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.600326,-147.600326,-321.2006519,-347.2897843,26.08913234,S4,-75.84804219,-104.5983101
18-05-2024 05:13,17.5522794,78.2003913,284.2838634,50.33227492,519.679,17.5452438,78.2172393,63.61164267,295.4381968,497.5981722,507.7318995,0.7279775,1934.125711,176,0.016731861,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.6864618,-147.6864618,-321.3729236,-347.2897843,25.91686066,S4,-77.39430402,-104.7088992
18-05-2024 05:13,17.5523605,78.2000555,281.5510073,44.18905812,491.945,17.5452754,78.2171419,60.88316271,267.891731,518.6018298,760.7074432,0.5759005,2444.866778,176,0.005579357,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.7988202,-147.7988202,-321.5976403,-347.2897843,25.69214394,S4,-77.30754594,-105.7625546
18-05-2024 05:14,17.5523915,78.1999534,286.8895437,69.4037585,519.486,17.5452754,78.2171419,64.24785405,275.0393802,542.2516031,632.9912864,0.5953705,2364.913949,176,0.030019742,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.8483939,-147.8483939,-321.6967877,-347.2897843,25.59299654,S4,-74.35627682,-104.1213637
18-05-2024 05:14,17.5524072,78.1998947,284.973935,60.76140864,519.567,17.5452899,78.2170498,62.45406009,297.0037441,490.4688675,521.3219651,0.6087085,2326.236614,177,0.033242468,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.8343864,-147.8343864,-321.6687729,-347.2897843,25.62101141,S4,-79.2205678,-103.0886168
18-05-2024 05:14,17.5524217,78.1998385,284.4672107,64.52086531,519.668,17.5453336,78.2169454,65.39302852,266.9864835,540.5053209,779.9043315,0.6278545,2242.55779,176,0.050366656,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.8081727,-147.8081727,-321.6163454,-347.2897843,25.67343892,S4,-76.69774346,-105.2118711
18-05-2024 05:14,17.552442,78.19978,289.1372113,60.6484088,511.926,17.5453336,78.2169454,67.41849001,273.1488468,488.2963918,642.0238436,0.6059265,2284.105415,173,0.037197687,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.8370683,-147.8370683,-321.6741367,-347.2897843,25.61564763,S4,-76.51424976,-105.0741211
18-05-2024 05:14,17.5524503,78.1997126,277.0203667,61.78677943,510.708,17.5453644,78.2168464,69.93969693,290.9597211,532.6833513,725.7899978,0.6390095,2190.890746,175,0.012442032,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.8192534,-147.8192534,-321.6385069,-347.2897843,25.6512774,S4,-77.45854495,-104.1247996
18-05-2024 05:14,17.5524693,78.1996396,284.5889188,70.79511188,511.104,17.5453924,78.2167228,66.42045778,268.6304228,486.0617532,534.0837536,0.5838205,2411.700172,176,0.063770485,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.7958625,-147.7958625,-321.5917249,-347.2897843,25.69805933,S4,-76.1724674,-105.3440274
18-05-2024 05:14,17.5524842,78.1995587,280.4356728,77.37762664,511.477,17.5453924,78.2167228,63.09032304,294.4086802,484.8089911,569.6154036,0.7712225,1825.672877,176,0.055356674,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.8333278,-147.8333278,-321.6666556,-347.2897843,25.62312865,S4,-75.0101963,-106.1943589
18-05-2024 05:14,17.5524842,78.1995587,90,70.47173502,511.477,17.5454196,78.2166189,63.11101792,74.49095899,487.8872449,616.7778032,0.6317475,2064.115806,163,0.061354537,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.7836241,-147.7836241,-321.5672482,-347.2897843,25.72253608,S4,-73.95941698,-105.0444228
18-05-2024 05:14,17.552533,78.1993725,285.0705999,56.91641386,519.789,17.5454463,78.2165166,63.21962385,274.061761,549.5452663,654.9511815,0.6589305,2136.795914,176,0.049498217,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.823806,-147.823806,-321.6476119,-347.2897843,25.64217236,S4,-77.52327488,-104.2394067
18-05-2024 05:14,17.552533,78.1993725,90,47.52411151,519.789,17.5454463,78.2165166,62.34554507,78.62619069,498.0339989,830.5272941,0.6476455,2013.447171,163,0.068299475,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.823806,-147.823806,-321.6476119,-347.2897843,25.64217236,S4,-78.76365709,-105.895201
18-05-2024 05:14,17.5525575,78.1992728,283.8061412,63.59547177,519.822,17.545475,78.2164187,68.87083856,272.3758858,497.3548715,845.5810189,0.6214385,2291.457642,178,0.05130688,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.8237682,-147.8237682,-321.6475364,-347.2897843,25.6422479,S4,-77.3059884,-106.143086
18-05-2024 05:14,17.5525829,78.1991735,284.3480726,73.1769271,519.881,17.5454974,78.2163182,69.84442111,296.6492384,549.4277233,715.9239665,0.6456965,2192.980758,177,0.006288164,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.82383,-147.82383,-321.64766,-347.2897843,25.64212424,S4,-78.05801163,-106.1477359
18-05-2024 05:14,17.5526325,78.1989649,279.6762711,78.47602093,510.913,17.5454974,78.2163182,62.33729343,297.5728577,533.9774256,897.1499422,0.6403865,2211.164664,177,0.0305758,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,173.921944,-147.921944,-321.8438879,-347.2897843,25.44589637,S4,-75.9771391,-105.2896871
18-05-2024 05:14,17.5527153,78.1986068,282.9610556,40.29118788,512.842,17.5455263,78.2162226,64.11330701,267.2506304,485.236598,927.2023533,0.6385455,2217.539705,177,0.014774791,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,174.0423177,-148.0423177,-322.0846353,-347.2897843,25.20514897,S4,-76.23781576,-106.8260904
18-05-2024 05:14,17.5528024,78.1982071,90,41.530903,520.193,17.5455505,78.2161248,63.77911375,71.3802082,544.9549322,677.8501278,0.6148925,2133.706298,164,0.066217992,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,174.1789672,-148.1789672,-322.3579344,-347.2897843,24.93184985,S4,-77.29732095,-104.3617254
18-05-2024 05:14,17.5528517,78.1979222,90,71.73270861,511.348,17.5455505,78.2161248,69.02134105,70.30658632,489.0827192,803.0950165,0.6666105,1968.165818,164,0.06597457,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,174.3042667,-148.3042667,-322.6085334,-347.2897843,24.68125087,S4,-78.09179899,-104.466757
18-05-2024 05:14,17.5528839,78.197775,282.3390873,55.17629899,511.799,17.5455784,78.2160266,66.14329773,266.0692522,491.1273236,913.6470828,0.6731395,2103.575856,177,0.056389843,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,174.3249069,-148.3249069,-322.6498138,-347.2897843,24.63997052,S4,-77.02104398,-104.2305555
18-05-2024 05:14,17.5529104,78.1976241,279.96032,64.29491703,512.605,17.5456039,78.2159294,62.09350624,291.7768739,536.5966051,843.7999345,0.6758085,2107.105785,178,0.033286049,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,174.346825,-148.346825,-322.69365,-347.2897843,24.59613424,S4,-76.13044025,-105.4350407
18-05-2024 05:14,17.5529876,78.1973263,286.0852425,68.17401195,520.532,17.5456039,78.2159294,68.70740773,301.3507723,494.4136043,995.0280777,0.5996105,2361.533029,177,0.058517541,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,174.4798144,-148.4798144,-322.9596289,-347.2897843,24.33015541,S4,-76.68167294,-107.1082158
18-05-2024 05:14,17.5530623,78.1970269,90,42.07635219,520.651,17.5456293,78.2158326,62.0281703,75.39800896,495.6274936,968.9358095,0.6321825,2075.350077,164,0.060196108,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,174.5686118,-148.5686118,-323.1372236,-347.2897843,24.15256066,S4,-77.02984667,-103.8695889
18-05-2024 05:14,17.5531785,78.1965751,285.9199989,55.17887384,512.019,17.5456535,78.2157382,61.31046602,298.519962,532.6504008,545.8966169,0.6127155,2324.080262,178,0.024330399,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,174.7239545,-148.7239545,-323.4479091,-347.2897843,23.84187519,S4,-77.89979887,-104.8925649
18-05-2024 05:14,17.5532114,78.1964248,282.3470452,49.07323336,512.917,17.5456535,78.2157382,66.39989629,298.2310482,483.5849375,897.3746284,0.6727535,2116.674235,178,0.037763468,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,174.7875253,-148.7875253,-323.5750506,-347.2897843,23.71473364,S4,-77.46065157,-105.0202384
18-05-2024 05:14,17.5532114,78.1964248,90,56.148474,512.917,17.5456795,78.215647,64.58149221,77.81534709,541.8497794,775.0043104,0.6828545,1921.346348,164,0.013056661,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,174.7480088,-148.7480088,-323.4960177,-347.2897843,23.79376659,S4,-75.69737276,-105.2212844
18-05-2024 05:14,17.5532908,78.1961307,90,45.74838831,521.033,17.5457033,78.2155511,64.14433072,75.53017842,543.4060676,948.5831136,0.6305075,2080.863431,164,0.044229697,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,174.8335115,-148.8335115,-323.667023,-347.2897843,23.62276132,S4,-77.41348606,-105.9798949
18-05-2024 05:14,17.5533284,78.1959832,284.3009927,48.01689809,521.096,17.5457033,78.2155511,69.85713947,304.1809945,492.6853951,920.0813353,0.6250185,2265.53294,177,0.028395965,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,174.8959974,-148.8959974,-323.7919948,-347.2897843,23.49778946,S4,-77.43687177,-104.840779
