time_epoch,transmitted_latitude ,transmitted_longitude ,transmitted_heading ,transmitted_altitude ,transmitted_count ,transmitted_speed (km/hr) ,transmitted_pressure,transmitted_temperature,transmitted_humidity,transmitted_condition,Self_speed (km/hr) ,Self_heading (degrees) ,Self_Altitude (m),latency (ms) ,data_size (kb) ,throughput (bits/sec) ,latitude_self ,longitude_self ,distance (m) ,Configuration ,Channel ,Bandwidth ,Modulation ,Tx/Rx Configuration ,Device Details ,Tx Power (dB) ,Receiver Gain (dBi) ,distance_km ,Path_Loss (dB) ,ERP (dBm) ,Rx_Power (dBm) ,Noise_Power (dBm) ,SNR (dB) ,Packet_Error_Rate ,scenario,RSSI_antenna1,RSSI_antenna2
22-05-2024 16:09,17.6013619,78.1270879,98,486,956,0,94877,29,39,SUNNY,68.84359196,228.0249492,464.8950864,0.2923545,177,4843.434939,17.6026281,78.1271224,140.1856478,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.140185648,150.8158207,-124.8158207,-275.6316414,-347.2897843,71.6581429,0.256686296,I2V-S1,-90,-105
22-05-2024 16:09,17.6013617,78.1270877,98,486,957,0,94877,29,39,SUNNY,64.47201049,206.186931,459.3201818,0.3022005,176,4659.158406,17.6025872,78.1271323,135.7158894,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.135715889,150.5343636,-124.5343636,-275.0687272,-347.2897843,72.2210571,0.253046099,I2V-S1,-96,-105
22-05-2024 16:09,17.6013617,78.1270877,98,486,958,0,94877,29,39,SUNNY,69.46574625,70.95863758,456.3399771,0.3059505,162,4235.97935,17.6025377,78.1271328,130.2428461,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.130242846,150.1768272,-124.1768272,-274.3536544,-347.2897843,72.9361299,0.143435578,I2V-S1,-91,-105
22-05-2024 16:09,17.6013611,78.127087,98,486,960,0,94877,29,39,SUNNY,69.73427639,250.8918392,456.7866072,0.2737145,176,5144.046077,17.6025377,78.1271328,130.3119573,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.130311957,150.181435,-124.181435,-274.36287,-347.2897843,72.9269143,0.203537155,I2V-S1,-90,-102
22-05-2024 16:09,17.6013611,78.127087,98,486,961,0,94877,29,39,SUNNY,65.03596893,73.38090542,512.9553562,0.2991475,162,4332.310984,17.6024807,78.1271286,123.9913704,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.12399137,149.7495788,-123.7495788,-273.4991576,-347.2897843,73.7906267,0.013396257,I2V-S1,-89,-108
22-05-2024 16:09,17.6013607,78.1270868,98,486,962,0,94877,29,39,SUNNY,66.05930494,222.773996,456.1912906,0.3361515,177,4212.386379,17.6024149,78.1271223,116.7353505,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.116735351,149.2257975,-123.2257975,-272.451595,-347.2897843,74.8381893,0.123259478,I2V-S1,-96,-103
22-05-2024 16:09,17.6013603,78.1270864,98,486,963,0,94877,29,39,SUNNY,67.46698187,212.0569646,464.6301016,0.3215455,176,4378.851516,17.6024149,78.1271223,116.7809754,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.116780975,149.2291916,-123.2291916,-272.4583832,-347.2897843,74.8314011,0.040836084,I2V-S1,-89,-101
22-05-2024 16:09,17.6013603,78.1270864,98,486,964,0,94877,29,39,SUNNY,69.48773859,104.0797218,510.0252483,0.2922415,162,4434.688434,17.6023467,78.1271225,109.2379186,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.109237919,148.6492179,-122.6492179,-271.2984358,-347.2897843,75.9913485,0.179262155,I2V-S1,-92,-108
22-05-2024 16:09,17.6013601,78.1270861,98,486,965,0,94877,29,39,SUNNY,67.40046382,221.8915735,460.5883427,0.3367345,176,4181.335741,17.6022778,78.1271135,101.608892,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.101608892,148.0203839,-122.0203839,-270.0407678,-347.2897843,77.2490165,0.072936185,I2V-S1,-88,-108
22-05-2024 16:09,17.6013599,78.1270858,98,486,966,0,94877,29,39,SUNNY,69.42691962,222.2851524,465.5719984,0.3350205,177,4226.607029,17.6022778,78.1271135,101.6319343,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.101631934,148.0223534,-122.0223534,-270.0447068,-347.2897843,77.2450775,0.134340031,I2V-S1,-89,-105
22-05-2024 16:09,17.6013599,78.1270858,98,486,967,0,94877,29,39,SUNNY,69.74088332,75.19047066,465.7286249,0.2755185,163,4732.894524,17.6022098,78.1271153,94.11553751,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.094115538,147.3549762,-121.3549762,-268.7099524,-347.2897843,78.5798319,0.003956425,I2V-S1,-90,-103
22-05-2024 16:09,17.6013596,78.1270855,98,486,968,0,94877,29,39,SUNNY,68.86919185,243.3207548,512.2449153,0.3157955,177,4483.914432,17.6021431,78.12711,86.75354154,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.086753542,146.6474939,-120.6474939,-267.2949878,-347.2897843,79.9947965,0.11358707,I2V-S1,-86,-108
22-05-2024 16:09,17.6013593,78.1270851,98,486,969,0,94877,29,39,SUNNY,68.45400681,250.3723683,507.3973988,0.2559155,177,5533.076347,17.6021431,78.12711,86.7880119,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.086788012,146.6509444,-120.6509444,-267.3018888,-347.2897843,79.9878955,0.130844462,I2V-S1,-81,-105
22-05-2024 16:09,17.6013593,78.1270851,98,486,969,0,94877,29,39,SUNNY,65.4989605,246.3605534,511.972275,0.3972675,177,3564.348959,17.6020814,78.1271004,79.93555648,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.079935556,145.9365497,-119.9365497,-265.8730994,-347.2897843,81.4166849,0.036514778,I2V-S1,-88,-108
22-05-2024 16:09,17.6013593,78.1270851,98,486,970,0,94877,29,39,SUNNY,65.80093309,102.7942938,515.9909182,0.2990545,163,4360.409223,17.6020191,78.127095,73.03151077,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.073031511,145.1519553,-119.1519553,-264.3039106,-347.2897843,82.9858737,0.131445677,I2V-S1,-92,-108
22-05-2024 16:09,17.601359,78.1270846,98,486,971,0,94877,29,39,SUNNY,64.07036531,224.4437474,464.7290426,0.3182245,176,4424.549335,17.6020191,78.127095,73.0654926,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.073065493,145.155996,-119.155996,-264.311992,-347.2897843,82.9777923,0.042087864,I2V-S1,-91,-105
22-05-2024 16:09,17.6013588,78.1270842,98,486,972,0,94877,29,39,SUNNY,69.98501333,226.0439741,465.3182779,0.3044085,177,4651.64409,17.6019588,78.1270901,66.40848533,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.066408485,144.3262211,-118.3262211,-262.6524422,-347.2897843,84.6373421,0.128102294,I2V-S1,-85,-108
22-05-2024 16:09,17.6013588,78.1270842,98,486,973,0,94877,29,39,SUNNY,68.59626993,101.2233888,464.8509776,0.2592855,163,5029.205258,17.6019002,78.127084,59.91992919,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.059919929,143.4331754,-117.4331754,-260.8663508,-347.2897843,86.4234335,0.108058831,I2V-S1,-82,-108
22-05-2024 16:09,17.601358,78.1270828,98,486,975,0,94877,29,39,SUNNY,68.81694224,257.4872831,456.4608144,0.3304505,176,4260.849961,17.6019002,78.127084,60.0086013,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.060008601,143.4460197,-117.4460197,-260.8920394,-347.2897843,86.3977449,0.07000187,I2V-S1,-87,-108
22-05-2024 16:09,17.601358,78.1270828,98,486,976,0,94877,29,39,SUNNY,60.52818584,75.70169142,462.4443071,0.3012105,162,4302.638852,17.6018445,78.1270801,53.8445817,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.053844582,142.5045898,-116.5045898,-259.0091796,-347.2897843,88.2806047,0.049590212,I2V-S1,-86,-103
22-05-2024 16:09,17.6013576,78.1270821,98,486,977,0,94877,29,39,SUNNY,66.89466201,224.3189851,456.7277967,0.3234245,177,4378.146986,17.601785,78.1270743,47.31011833,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.047310118,141.3808303,-115.3808303,-256.7616606,-347.2897843,90.5281237,0.01144623,I2V-S1,-84,-108
22-05-2024 16:09,17.601357,78.1270811,98,486,978,0,94877,29,39,SUNNY,68.63605938,256.7746224,512.1086359,0.3362965,176,4186.781605,17.601785,78.1270743,47.37477779,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.047374778,141.3926933,-115.3926933,-256.7853866,-347.2897843,90.5043977,0.077610826,I2V-S1,-73,-105
22-05-2024 16:09,17.601357,78.1270811,98,486,979,0,94877,29,39,SUNNY,67.96553788,102.4584221,509.8266236,0.3355655,162,3862.137198,17.6017284,78.127069,41.1250828,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.041125083,140.1638853,-114.1638853,-254.3277706,-347.2897843,92.9620137,0.079939642,I2V-S1,-73,-105
22-05-2024 16:09,17.6013565,78.1270804,98,486,980,0,94877,29,39,SUNNY,62.887896,218.4821542,510.9410046,0.3330325,176,4227.815604,17.6016726,78.1270651,35.02231817,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.035022318,138.7686474,-112.7686474,-251.5372948,-347.2897843,95.7524895,0.027675253,I2V-S1,-76,-108
22-05-2024 16:09,17.6013556,78.1270788,98,486,981,0,94877,29,39,SUNNY,62.96894222,220.8558846,464.5395865,0.3232795,176,4355.364321,17.6016726,78.1270651,35.11437715,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.035114377,138.791449,-112.791449,-251.582898,-347.2897843,95.7068863,0.057734991,I2V-S1,-86,-108
22-05-2024 16:09,17.6013556,78.1270788,98,486,982,0,94877,29,39,SUNNY,68.54402286,107.4897862,510.7698753,0.3010985,163,4330.808689,17.601616,78.1270601,28.88826689,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.028888267,137.0961794,-111.0961794,-248.1923588,-347.2897843,99.0974255,0.003733522,I2V-S1,-89,-108
22-05-2024 16:10,17.6013551,78.1270775,98,486,983,0,94877,29,39,SUNNY,67.32179255,263.6184717,465.1760225,0.2960255,174,4702.297606,17.6015632,78.127056,23.14442882,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.023144429,135.170679,-109.170679,-244.341358,-347.2897843,102.9484263,0.032796387,I2V-S1,-84,-108
22-05-2024 16:10,17.6013546,78.1270764,98,486,984,0,94877,29,39,SUNNY,68.93162314,231.1631798,456.9464534,0.2866525,177,4939.779001,17.6015632,78.127056,23.18830431,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.023188304,135.1871294,-109.1871294,-244.3742588,-347.2897843,102.9155255,0.009316886,I2V-S1,-87,-103
22-05-2024 16:10,17.6013546,78.1270764,98,486,984,0,94877,29,39,SUNNY,61.04536128,231.1655566,464.9108695,0.3638945,177,3891.237708,17.6015151,78.12705,17.98313099,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.017983131,132.9790558,-106.9790558,-239.9581116,-347.2897843,107.3316727,0.002479108,I2V-S1,-86,-100
22-05-2024 16:10,17.6013546,78.1270764,98,486,985,0,94877,29,39,SUNNY,61.24044012,107.6119148,507.7338013,0.2554825,163,5104.067793,17.6014718,78.127041,13.50445132,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.013504451,130.4912885,-104.4912885,-234.982577,-347.2897843,112.3072073,0.017294958,I2V-S1,-88,-105
22-05-2024 16:10,17.6013541,78.1270754,98,486,986,0,94877,29,39,SUNNY,63.3112793,254.6503118,462.2209036,0.3336795,177,4243.593029,17.6014718,78.127041,13.52858149,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.013528581,130.5067949,-104.5067949,-235.0135898,-347.2897843,112.2761945,0.002553947,I2V-S1,-92,-108
22-05-2024 16:10,17.6013538,78.1270744,98,486,987,0,94877,29,39,SUNNY,67.31016237,233.7067222,460.900622,0.2561225,177,5528.604476,17.6014366,78.1270167,11.02203549,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.011022035,128.7269857,-102.7269857,-231.4539714,-347.2897843,115.8358129,0.006731114,I2V-S1,-92,-102
22-05-2024 16:10,17.6013538,78.1270744,98,486,988,0,94877,29,39,SUNNY,64.14521597,72.80226803,456.7999107,0.2963585,163,4400.076259,17.6014001,78.126986,10.6909075,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.010690907,128.4620411,-102.4620411,-230.9240822,-347.2897843,116.3657021,0.001695354,I2V-S1,-94,-103
22-05-2024 16:10,17.6013529,78.1270724,98,486,990,0,94877,29,39,SUNNY,61.75416597,223.5105851,512.1584796,0.3211485,177,4409.175195,17.6014001,78.126986,10.55403964,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.01055404,128.350124,-102.350124,-230.700248,-347.2897843,116.5895363,0.010017688,I2V-S1,-96,-105
22-05-2024 16:10,17.6013529,78.1270724,98,486,991,0,94877,29,39,SUNNY,68.31413733,108.5757093,457.0983221,0.2975605,163,4382.302086,17.6013693,78.1269496,13.15981508,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.013159815,130.2667453,-104.2667453,-234.5334906,-347.2897843,112.7562937,0.004887073,I2V-S1,-95,-105
22-05-2024 16:10,17.6013524,78.1270714,98,486,992,0,94877,29,39,SUNNY,62.62344562,257.413828,515.8003623,0.2809645,177,5039.782606,17.6013508,78.1269125,16.86663872,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.016866639,132.4223205,-106.4223205,-238.844641,-347.2897843,108.4451433,0.000629782,I2V-S1,-89,-108
22-05-2024 16:10,17.6013519,78.1270705,98,486,993,0,94877,29,39,SUNNY,69.54265203,228.8152695,460.7461038,0.3330895,177,4251.109687,17.6013508,78.1269125,16.77062467,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.016770625,132.3727344,-106.3727344,-238.7454688,-347.2897843,108.5443155,0.019303586,I2V-S1,-92,-108
22-05-2024 16:10,17.6013519,78.1270705,98,486,994,0,94877,29,39,SUNNY,61.19434671,77.96833782,459.4728524,0.3363265,163,3877.184819,17.6013378,78.1268706,21.27477673,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.021274777,134.4390498,-108.4390498,-242.8780996,-347.2897843,104.4116847,0.016193418,I2V-S1,-91,-108
22-05-2024 16:10,17.6013514,78.1270695,98,486,995,0,94877,29,39,SUNNY,62.54683251,258.7967607,461.5530112,0.3180765,177,4451.759247,17.6013307,78.1268312,25.39680187,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.025396802,135.9773302,-109.9773302,-245.9546604,-347.2897843,101.3351239,0.00326689,I2V-S1,-90,-108
22-05-2024 16:10,17.601351,78.1270686,98,486,996,0,94877,29,39,SUNNY,66.66117108,228.1529971,508.4839084,0.3219045,175,4349.115965,17.6013307,78.1268312,25.29769633,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.025297696,135.9433691,-109.9433691,-245.8867382,-347.2897843,101.4030461,0.013643209,I2V-S1,-91,-102
22-05-2024 16:10,17.601351,78.1270686,98,486,997,0,94877,29,39,SUNNY,60.25813485,75.04687003,457.675182,0.3097045,161,4158.802988,17.6013327,78.1267937,29.248207,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.029248207,137.2037346,-111.2037346,-248.4074692,-347.2897843,98.8823151,0.04971826,I2V-S1,-93,-108
22-05-2024 16:10,17.6013504,78.1270679,98,486,998,0,94877,29,39,SUNNY,60.96659222,247.2550935,513.6761916,0.2559115,177,5533.162832,17.6013467,78.1267637,32.29050606,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.032290506,138.0632466,-112.0632466,-250.1264932,-347.2897843,97.1632911,0.016277189,I2V-S1,-94,-105
22-05-2024 16:10,17.60135,78.127067,98,486,999,0,94877,29,39,SUNNY,60.20697914,235.4090539,510.3975883,0.2592805,174,5368.703007,17.6013467,78.1267637,32.19445478,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.032194455,138.0373711,-112.0373711,-250.0747422,-347.2897843,97.2150421,0.012137141,I2V-S1,-97,-105
22-05-2024 16:10,17.60135,78.127067,98,486,999,0,94877,29,39,SUNNY,66.94810225,263.2600234,460.5996192,0.3728045,174,3733.860509,17.6013712,78.1267507,33.6540974,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.033654097,138.4225086,-112.4225086,-250.8450172,-347.2897843,96.4447671,0.065253119,I2V-S1,-93,-108
22-05-2024 16:10,17.60135,78.127067,98,486,1000,0,94877,29,39,SUNNY,68.95438184,106.2964521,464.9462586,0.2832595,161,4547.067265,17.6013955,78.1267593,33.04534732,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.033045347,138.263956,-112.263956,-250.527912,-347.2897843,96.7618723,0.019286828,I2V-S1,-95,-105
22-05-2024 16:10,17.6013497,78.1270662,98,486,1001,0,94877,29,39,SUNNY,65.5716632,238.209639,464.7346579,0.3324795,178,4282.97083,17.6013955,78.1267593,32.96651826,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.032966518,138.2432113,-112.2432113,-250.4864226,-347.2897843,96.8033617,0.036965572,I2V-S1,-93,-100
22-05-2024 16:10,17.6013494,78.1270654,98,486,1002,0,94877,29,39,SUNNY,61.08773949,236.9815194,462.8735956,0.2893405,177,4893.887997,17.6014105,78.1267829,30.73773481,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.030737735,137.6351868,-111.6351868,-249.2703736,-347.2897843,98.0194107,0.009829235,I2V-S1,-93,-108
22-05-2024 16:10,17.6013494,78.1270654,98,486,1003,0,94877,29,39,SUNNY,63.22038298,105.7672818,512.5153446,0.2591275,163,5032.271758,17.6014157,78.1268137,27.70493094,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.027704931,136.7328911,-110.7328911,-247.4657822,-347.2897843,99.8240021,0.018995428,I2V-S1,-93,-108
22-05-2024 16:10,17.6013491,78.127064,98,486,1005,0,94877,29,39,SUNNY,62.90061793,244.66894,460.5309367,0.2851675,176,4937.449043,17.6014157,78.1268137,27.57052743,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.027570527,136.6906511,-110.6906511,-247.3813022,-347.2897843,99.9084821,0.014412566,I2V-S1,-96,-108
22-05-2024 16:10,17.6013491,78.127064,98,486,1006,0,94877,29,39,SUNNY,67.42700021,105.4118973,459.6294693,0.3019115,163,4319.146505,17.6014141,78.1268487,23.95762204,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.023957622,135.4706238,-109.4706238,-244.9412476,-347.2897843,102.3485367,0.000100879,I2V-S1,-98,-108
22-05-2024 16:10,17.601349,78.1270635,98,486,1007,0,94877,29,39,SUNNY,62.96505951,277.1801611,515.9313029,0.2986625,176,4714.351484,17.6014102,78.1268866,19.96059621,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.019960596,133.8852198,-107.8852198,-241.7704396,-347.2897843,105.5193447,0.030507801,I2V-S1,-97,-103
22-05-2024 16:10,17.6013489,78.127063,98,486,1008,0,94877,29,39,SUNNY,61.42647635,246.3992936,514.562276,0.2732685,175,5123.16641,17.6014102,78.1268866,19.91445087,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.019914451,133.8651163,-107.8651163,-241.7302326,-347.2897843,105.5595517,0.008438997,I2V-S1,-98,-103
22-05-2024 16:10,17.6013489,78.127063,98,486,1009,0,94877,29,39,SUNNY,67.96184857,77.51658271,508.7458834,0.3302775,161,3899.750967,17.6014092,78.1269256,16.0381727,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.016038173,131.9848473,-105.9848473,-237.9696946,-347.2897843,109.3200897,0.002786802,I2V-S1,-96,-105
22-05-2024 16:10,17.6013487,78.1270626,98,486,1010,0,94877,29,39,SUNNY,69.27496779,228.73735,510.6549524,0.2630255,178,5413.923745,17.6014147,78.1269651,12.66698964,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.01266699,129.9352179,-103.9352179,-233.8704358,-347.2897843,113.4193485,0.016451427,I2V-S1,-96,-103
22-05-2024 16:10,17.6013486,78.1270621,98,486,1011,0,94877,29,39,SUNNY,63.39277792,268.9188917,508.6169539,0.3357405,178,4241.37094,17.6014147,78.1269651,12.63007683,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.012630077,129.9098695,-103.9098695,-233.819739,-347.2897843,113.4700453,0.010512469,I2V-S1,-96,-108
22-05-2024 16:10,17.6013486,78.1270621,98,486,1012,0,94877,29,39,SUNNY,65.12455935,108.2014466,515.4553285,0.2564005,164,5116.994702,17.6014296,78.1270019,11.00882906,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.011008829,128.7165722,-102.7165722,-231.4331444,-347.2897843,115.8566399,0.013596286,I2V-S1,-96,-108
22-05-2024 16:10,17.6013484,78.1270616,98,486,1013,0,94877,29,39,SUNNY,61.31494321,236.1375039,511.0184605,0.3227985,177,4386.637484,17.6014563,78.1270309,12.37851067,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.012378511,129.7351175,-103.7351175,-233.470235,-347.2897843,113.8195493,0.009565579,I2V-S1,-98,-105
22-05-2024 16:10,17.6013481,78.1270611,98,486,1014,0,94877,29,39,SUNNY,60.58693307,225.7717159,515.6996797,0.2648795,178,5376.029478,17.6014563,78.1270309,12.39671715,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.012396717,129.7478835,-103.7478835,-233.495767,-347.2897843,113.7940173,0.004979822,I2V-S1,-98,-105
22-05-2024 16:10,17.6013481,78.1270611,98,486,1014,0,94877,29,39,SUNNY,68.54694008,250.3256377,465.6389897,0.4313765,178,3301.060674,17.6014921,78.1270482,15.99603525,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.015996035,131.9619967,-105.9619967,-237.9239934,-347.2897843,109.3657909,0.016139417,I2V-S1,-99,-105
22-05-2024 16:10,17.6013481,78.1270611,98,486,1015,0,94877,29,39,SUNNY,66.55944982,100.6751682,461.8968138,0.2535795,164,5173.919816,17.6015344,78.1270548,20.6297575,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.020629757,134.1716321,-108.1716321,-242.3432642,-347.2897843,104.9465201,0.004760288,I2V-S1,-97,-105
22-05-2024 16:10,17.601348,78.1270608,98,486,1016,0,94877,29,39,SUNNY,64.11463078,268.1559757,465.9914822,0.2805325,176,5019.026316,17.6015344,78.1270548,20.63981224,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.020639812,134.1758645,-108.1758645,-242.351729,-347.2897843,104.9380553,0.022424458,I2V-S1,-94,-108
